6.734693877551020114e-01,6.879882081811672379e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
6.938775510204081565e-01,6.899414048966434621e-07,9.938964669053973466e-07,9.929198969693686649e-07,9.931639826099569746e-07,9.931639826099569746e-07
7.142857142857141906e-01,6.904296898646578029e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
7.346938775510203357e-01,6.909179748326721437e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
7.551020408163264808e-01,6.936035421567510184e-07,9.931639826099569746e-07,9.936522675779713154e-07,9.931639826099569746e-07,9.929198969693686649e-07
7.755102040816326259e-01,6.933593428293249872e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
7.959183673469386600e-01,6.955566251853895210e-07,9.931639826099569746e-07,9.919433270333399832e-07,9.931639826099569746e-07,9.931639826099569746e-07
8.163265306122448051e-01,6.945800552493608393e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
8.367346938775509502e-01,6.940918271247653593e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
8.571428571428570953e-01,6.948241977333680097e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
8.775510204081632404e-01,6.955566251853895210e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
8.979591836734692745e-01,6.984863349934755661e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.934081819373830058e-07,9.931639826099569746e-07
9.183673469387754196e-01,6.977538506980351940e-07,9.931639826099569746e-07,9.936522675779713154e-07,9.931639826099569746e-07,9.934081819373830058e-07
9.387755102040815647e-01,6.999511330540997278e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.926758113287803553e-07
9.591836734693877098e-01,6.999511330540997278e-07,9.931639826099569746e-07,9.934081819373830058e-07,9.931639826099569746e-07,9.931639826099569746e-07
9.795918367346938549e-01,6.992187624454970774e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
1.000000000000000000e+00,7.006836173495400999e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07,9.931639826099569746e-07
