1.028571428571428692e+00,-2.441407787046045996e-08,1.042480471369344741e-05,3.527831904648337513e-05,7.241210732900071889e-05,9.938964831235352904e-05
1.065306122448979709e+00,-2.441407787046045996e-08,1.047363275574753061e-05,3.525390457070898265e-05,7.253417606989387423e-05,9.936523747455794364e-05
1.102040816326530726e+00,-2.441407787046045996e-08,1.047363275574753061e-05,3.537597694958094507e-05,7.248535439430270344e-05,9.938964831235352904e-05
1.138775510204081742e+00,-2.441407787046045996e-08,1.049804723152192309e-05,3.542480590112973005e-05,7.265625208674464375e-05,9.936523747455794364e-05
1.175510204081632759e+00,-2.441407787046045996e-08,1.049804723152192309e-05,3.542480590112973005e-05,7.258300502144265920e-05,9.936523747455794364e-05
1.212244897959183776e+00,-2.441407787046045996e-08,1.049804723152192309e-05,3.544922037690412253e-05,7.263183397299144417e-05,9.936523747455794364e-05
1.248979591836734793e+00,-2.441407787046045996e-08,1.052246079780161381e-05,3.552246016624849290e-05,7.275390271388459951e-05,9.936523747455794364e-05
1.285714285714285809e+00,-2.441407787046045996e-08,1.049804723152192309e-05,3.544922037690412253e-05,7.263183397299144417e-05,9.936523747455794364e-05
1.322448979591836826e+00,-2.441407787046045996e-08,1.054687527357600629e-05,3.552246016624849290e-05,7.265625208674464375e-05,9.938964831235352904e-05
1.359183673469387843e+00,0.000000000000000000e+00,1.054687527357600629e-05,3.554687464202288538e-05,7.272949187608901411e-05,9.936523747455794364e-05
1.395918367346938860e+00,0.000000000000000000e+00,1.054687527357600629e-05,3.559570359357167035e-05,7.277832082763779908e-05,9.936523747455794364e-05
1.432653061224489877e+00,-2.441407787046045996e-08,1.052246079780161381e-05,3.552246016624849290e-05,7.280273166543338448e-05,9.936523747455794364e-05
1.469387755102040893e+00,0.000000000000000000e+00,1.054687527357600629e-05,3.559570359357167035e-05,7.294921852007973939e-05,9.936523747455794364e-05
1.506122448979591910e+00,-2.441407787046045996e-08,1.052246079780161381e-05,3.554687464202288538e-05,7.304687642317730933e-05,9.938964831235352904e-05
1.542857142857142927e+00,-2.441407787046045996e-08,1.057128883985569701e-05,3.557128911779727787e-05,7.304687642317730933e-05,9.936523747455794364e-05
1.579591836734693944e+00,-7.324217676796251908e-08,1.054687527357600629e-05,3.566894702089484781e-05,7.314453432627487928e-05,9.936523747455794364e-05
1.616326530612244960e+00,-2.441407787046045996e-08,1.044921918946783990e-05,3.566894702089484781e-05,7.312011621252167970e-05,9.936523747455794364e-05
1.653061224489795977e+00,0.000000000000000000e+00,1.059570331563008949e-05,3.566894702089484781e-05,7.299804747162852436e-05,9.936523747455794364e-05
1.689795918367346994e+00,0.000000000000000000e+00,1.059570331563008949e-05,3.574218681023921818e-05,7.309570537472609431e-05,9.936523747455794364e-05
1.726530612244898011e+00,-2.441407787046045996e-08,1.057128883985569701e-05,3.571777233446482569e-05,7.307128726097289473e-05,9.936523747455794364e-05
1.763265306122449250e+00,-2.441407787046045996e-08,1.059570331563008949e-05,3.564453254512045532e-05,7.312011621252167970e-05,9.936523747455794364e-05
1.800000000000000044e+00,0.000000000000000000e+00,1.062011688190978020e-05,3.576660128601361066e-05,7.307128726097289473e-05,9.936523747455794364e-05
